id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1323477324100887109,Luxury Lake View Corner Condo - NO FEES,109936555,Ryan,,78701,30.25648,-97.73885,Entire home/apt,565,1,16,2025-03-07,6.49,2,175,16,
1323498134217273808,Centrally Located Shared Room by Samsung 1B/1B,60844237,Silvia Cecilia,,78754,30.36099,-97.63873,Private room,77,4,0,,,3,173,0,
1323931810485248534,ATX Dream Vintage Glamping,133964251,Keylin,,78719,30.12701,-97.68552,Entire home/apt,153,1,7,2025-02-23,3.04,4,6,7,
1323997268673196348,One bedroom Central Casita,31410956,Simon,,78757,30.3475,-97.71605,Entire home/apt,235,1,0,,,2,364,0,
1323999720239404207,"Close to Town, Beautiful Decor | Quaint-essential",18253226,Portoro,,78729,30.44204,-97.76131,Entire home/apt,255,2,0,,,90,321,0,
1324030785588272213,*8 min-Hill country Galleria* Balcony/FREE Parking,658325862,Nathanael,,78735,30.25897,-97.90115,Entire home/apt,111,1,8,2025-03-07,3.81,4,82,8,
1324030969069068246,Airstream Vintage retreat,133964251,Keylin,,78719,30.12656,-97.68487,Entire home/apt,143,1,0,,,4,285,0,
1324100048650196716,"Spacious, S. Austin, Two Ensuites | Golden Hour",18253226,Portoro,,78735,30.23832,-97.80691,Entire home/apt,272,2,0,,,90,340,0,
1324129005720769799,Skyline & Secret Beach Team-Up!,669935897,Philiph,,78741,30.24162,-97.69383,Entire home/apt,,1,0,,,1,0,0,
1324129070365976433,Austin Treehouse Hideaway,43831135,Wallace,,78750,30.43981,-97.79876,Entire home/apt,485,2,0,,,1,339,0,
1324168478824236238,Private Room in Spacious Pet-Friendly ATX Casita,53214254,Adri,,78752,30.33403,-97.69514,Private room,98,1,3,2025-01-23,1.41,1,298,3,
1324691096275781177,Same Day Austin Deal Elevat DTWN commut2 l Domain,363891641,Powerup Parent,,78757,30.37479,-97.7303,Entire home/apt,85,5,0,,,2,331,0,
1324709120208939108,Lakeview 2BR/2BA apt DT ATX,518490816,Stellar,,78741,30.24922,-97.73498,Entire home/apt,143,3,0,,,3,0,0,
1324816229604408851,"Cozy Room, Book Shelf, a View and a Desk",6806306,Robin,,78702,30.27382,-97.72698,Private room,71,1,2,2025-02-24,2,4,22,2,
1324867138338098603,NEW 1.5br/2ba central Austin apt,35781200,Robert,,78757,30.33363,-97.72201,Entire home/apt,100,30,0,,,1,189,0,
1324902905516035251,Peaceful NW Austin Home,253441331,Kelsey,,78729,30.4483,-97.76309,Entire home/apt,180,2,3,2025-03-02,3,1,45,3,
1324915536546818363,Charming Home,668362635,Mercy,,78701,30.2713,-97.75037,Private room,272,1,1,2025-03-06,1,2,365,1,
1325027657551460546,Home Sweet Austin | Pool | Fire Pit | Pool Table,259853848,Justin,,78727,30.43295,-97.71651,Entire home/apt,,1,3,2025-03-02,2.37,2,351,3,
1325076613782983947,Hilltop Balcone Country Club Retreat Entire Home,324923800,Amy,,78750,30.42631,-97.80156,Entire home/apt,485,1,0,,,10,175,0,
1325339291282928396,Austin Nice Space Near SOLA/SOCO,4094761,Laura,,78704,30.23475,-97.7782,Private room,45,14,0,,,3,281,0,
1325366321990333287,*12 min:DownTown* Balcony Apt w/ Free Parking,658325862,Nathanael,,78758,30.37487,-97.72867,Entire home/apt,123,1,6,2025-03-06,3.75,4,78,6,
1325383047495902619,5 Mins to DT-500Mbps WiFi-Parking-W/D-KingBed-TV!,657854620,Christina,,78751,30.30675,-97.7138,Entire home/apt,137,2,4,2025-03-02,2.50,3,340,4,
1325387117054411732,Free Parking | Walk to SoCo | Ride to Downtown/UT,398338699,Candace,,78704,30.24242,-97.74292,Entire home/apt,,1,0,,,1,360,0,
1325418772997591289,Hestia: New and Modern Near South Congress,544161732,Hestia,,78745,30.2207,-97.78925,Entire home/apt,172,1,5,2025-02-16,3.75,13,342,5,
1325433607979152951,*12 Min to Downtown* Balcony Apt w/ Free Parking!,658325862,Nathanael,,78758,30.3769,-97.72824,Entire home/apt,123,1,7,2025-02-25,4.29,4,64,7,
1325447454292376312,2 Austin Homes – Perfect for Groups of 14,206022082,Anna,,78745,30.2246,-97.77715,Entire home/apt,619,1,3,2025-02-23,1.58,4,311,3,
1325568883526578837,Lakeway gem. Private Room & Bath. Golf Couse view.,45865766,Margaret,,78734,30.35845,-97.97447,Private room,45,30,0,,,1,4,0,
1325665392461621436,(6th St/Downtown) Cozy studio -Quiet neighborhood,669932181,Kristian,,78703,30.27451,-97.75713,Entire home/apt,268,1,0,,,1,365,0,
1325751488117563574,Cozy Studio Near Downtown ~ Zilker Park ~ Parking,43440657,Vishal,,78704,30.25297,-97.7657,Entire home/apt,168,1,3,2025-03-05,2.31,16,336,3,
1325768907232801845,Downtown & Zilker Park ~ Parking ~ Fast Wi-Fi,43440657,Vishal,,78704,30.25475,-97.76518,Entire home/apt,183,1,12,2025-03-07,6.43,16,335,12,
1326065575511469409,Hip S Austin Private room + bath,4681129,Sanaz,,78745,30.18961,-97.83045,Private room,45,1,3,2025-02-18,3,3,348,3,
1326105017879069365,Luxe Cowboy Retreat,116714173,Mathew,,78745,30.217879321302085,-97.77514005731283,Entire home/apt,263,2,4,2025-03-02,4,1,330,4,
1326148516421314802,Teal Casita 3 Mins from SoCo,40865337,Diya,,78704,30.2399,-97.7458,Entire home/apt,160,5,0,,,2,218,0,
1326148520085019714,Hockey/Billiards • Mins>DT • SXSW • Lady Bird Lake,670519220,Eliseo,,78704,30.23828,-97.77379,Entire home/apt,211,2,14,2025-03-09,7.00,1,356,14,
1305378002784273492,South ATX . Sweet Stay with Pool,7270902,Meshelle,,78745,30.210752606423927,-97.78500462269861,Entire home/apt,99,1,8,2025-02-23,2.73,21,77,8,
1305379229822897589,Stunning Location | 5 Mins to DT & SXSW! 4 BD Gem,384098131,Sikander,,78723,30.32035,-97.68622,Entire home/apt,235,1,14,2025-03-10,5.06,4,294,14,
1305782674940251793,Cozy & Spacious RV with Bunk Bed,512732045,Eric,,78724,30.278409104332884,-97.61069367506886,Entire home/apt,124,3,0,,,2,365,0,
1305791922551088876,Beautiful Home Near Austin's Top Attractions,429788210,Daniel,,78749,30.23264,-97.87125,Entire home/apt,225,2,0,,,1,0,0,
1305859865915531793,Walk to SoCo: Home w/ Decks & City Views in Austin,456475914,Evolve,,78704,30.251363359142665,-97.74898805239394,Entire home/apt,338,2,0,,,55,298,0,
1305875120271840777,Stunning Location | 5 Mins to DT & SXSW! 3 BD Gem,384098131,Sikander,,78723,30.31878061415753,-97.68617306509233,Entire home/apt,190,1,10,2025-03-04,4.48,4,332,10,
1305878006557002765,South First Suite - 15 mins to downtown!,519865494,Alexandra,,78745,30.19911890136911,-97.78809126466513,Entire home/apt,99,2,5,2025-02-24,3.00,1,18,5,
1305887442432655658,Research Blvd North Austin Hotel,63293947,Maria,,78729,30.4447151,-97.78650689999999,Private room,117,1,5,2025-02-23,2.00,2,169,5,
1305890284159378960,Peaceful Lake Room Perfect for Couples Retreat,501999278,RoomPicks,,78732,30.3276506,-97.9264616,Hotel room,1100,1,0,,,87,325,0,
1305890288156213695,"Signature Room, Lake Austin Resort, All-Inclusive",501999278,RoomPicks,,78732,30.3276506,-97.9264616,Hotel room,1100,1,0,,,87,325,0,
1313850218295106338,luxe Penthouse Downtown 6 patios two firepits UT,415706517,Black Opal,,78702,30.2779,-97.7241,Entire home/apt,955,1,0,,,7,235,0,
1313929560211232112,Downtown Austin Studio|Queen & Sofa Bed|Patio,114422088,Franklin,,78702,30.25498,-97.73153,Entire home/apt,153,1,3,2025-02-18,1.34,47,362,3,
1313955105456337183,Cozy & Modern ~ Zilker ~ Downtown ~ Parking,106137629,Riccardo,,78745,30.226062723776597,-97.7813310890322,Entire home/apt,115,1,9,2025-02-22,4.66,3,1,9,
1314010178979060884,ATX Retreat: Sleeps 8 • Firepit • Prime Location,452946654,Claudette,,78741,30.23677538073407,-97.73296625505029,Entire home/apt,454,2,3,2025-02-26,1.25,3,163,3,
1314020304431317108,"Luxury, Fire Pit  Sleeps 15 + Gameroom + Formula 1",88229192,Brandon,,78747,30.148212807388308,-97.73805463007419,Entire home/apt,259,1,3,2025-02-16,1.30,1,321,3,
1314119883668878054,J & J’s Cozy Cloud Room,228852440,Jason,,78753,30.39123,-97.64888,Private room,35,1,2,2025-02-26,1.13,3,5,2,
1314155742189284048,Private room in downtown Austin,663332247,Natnael,,78701,30.2750403,-97.7467087,Private room,35,60,0,,,14,324,0,
1314504324757204944,Private Room/Ensuite Bath/Office,24945327,Emily,,78741,30.232153,-97.717055,Private room,51,7,3,2025-02-26,2.14,4,0,3,
1314528008890994187,Cozy Private Room/En-suite Bath,24945327,Emily,,78741,30.233293624749262,-97.71751857651608,Private room,46,7,1,2025-02-22,1,4,0,1,
1314530453818049316,Quiet Private Room/En-suite Bath/Office,24945327,Emily,,78741,30.231865460351788,-97.71822428411815,Private room,55,7,1,2025-01-30,0.68,4,0,1,
1314531821352153120,Comfortable Room/En-suite Bath/Wifi,24945327,Emily,,78741,30.232740617833162,-97.71787762946211,Private room,52,7,1,2025-02-15,1,4,85,1,
1314533202050504091,"Trendy 2 BDR w/ Sauna & Cold Plunge, Close to DT!",447606169,Grand Welcome Austin And Highland Lakes,,78702,30.2821969,-97.7049921,Entire home/apt,446,2,0,,,57,317,0,
1314544311386333097,Cozy house in North Austin with beautiful backyard,550391774,Youssef,,78757,30.36694,-97.72332,Entire home/apt,86,1,7,2025-02-25,3.13,1,310,7,
1314660677622976394,The Lofthouse,430549278,Taofeek,,78747,30.1294,-97.79161,Private room,200,5,0,,,7,350,0,
1314664800879486209,Central Austin Closes Downtown & Everything,168275447,Vi,,78722,30.304199710858654,-97.7126135635436,Entire home/apt,96,30,0,,,1,345,0,
1314704983015811150,Holly Heights Studio-Experience Everything Austin!,142916571,Airyn,,78702,30.25432,-97.71629,Entire home/apt,206,1,15,2025-03-01,6.08,8,341,15,
1314738245253760494,Classy Cute Condo Near UT,36677595,Sandi,,78705,30.291829547972235,-97.73587973159376,Entire home/apt,122,1,3,2025-03-02,3,2,80,3,
1314781409617982351,"The Whimsy Hideaway in Austin, Texas!",667685819,Angela,,78745,30.20861662654721,-97.76425827837826,Entire home/apt,269,2,5,2025-02-23,3.06,1,358,5,
1314822131153630754,Chic 3B2B SE Austin Duplex|Near SoCo|Pet Friendly,544034598,Rainie,,78744,30.1981386,-97.74707219999999,Entire home/apt,133,1,8,2025-03-03,3.20,3,149,8,
1315214660687978476,Hotel in a home!,585337842,Kierra Calese,,78754,30.35905,-97.66695,Private room,37,1,5,2025-02-28,4.05,2,91,5,
1315230946277209642,Babe cave near domain,667497624,Gabrella,,78758,30.40454,-97.7217,Entire home/apt,125,1,1,2025-01-26,0.64,1,2,1,
1315235232691580390,"2/2 with Gym, Sauna & Pickleball",1582659,John,,78704,30.24373,-97.7733,Entire home/apt,155,4,0,,,1,52,0,
1315277395034109658,2 Mi to Downtown: Austin Getaway w/ Natural Pool,456475914,Evolve,,78702,30.27254,-97.71236,Entire home/apt,111,2,2,2025-02-23,1.20,55,336,2,
1315279803120235264,"Prime Location Near UT, Dining & Nightlife",563681519,Austin,,78705,30.2927942,-97.7445561,Entire home/apt,257,1,3,2025-02-17,1.32,4,349,3,
1315281436979311621,Austin Getaway w Pool/Hot Tub/Games +More,662042890,Xiaofan,,78734,30.3802723,-97.956369,Entire home/apt,301,1,4,2025-02-28,4,1,334,4,
1315345197134130774,Modern 3BR Home w/ Backyard Fun,371159102,Inayah And Bryson,,78745,30.21379,-97.811,Entire home/apt,281,1,12,2025-02-23,4.39,4,248,12,
1315609496220657336,Studio Basic,663332247,Natnael,,78705,30.2927793,-97.72541969999999,Private room,36,60,0,,,14,365,0,
1315612096644418593,Private room in downtown Austin,663332247,Natnael,,78701,30.2750403,-97.7467087,Private room,35,60,0,,,14,365,0,
1315739335360882079,The Green House - 1/1 guest house w/ sleeper sofa,182774517,John,,78757,30.352378848863548,-97.71748705850649,Entire home/apt,169,1,2,2025-02-22,2,2,175,2,
1315752334065287897,"Blueground | Downtown, gym, w/d, walk to 6th st",107434423,Blueground,,78701,30.26852319999999,-97.75058279999999,Entire home/apt,185,31,0,,,111,282,0,
1315887728838559977,"Blueground | Downtown, pool & AC, nr Capitol",107434423,Blueground,,78701,30.2668207,-97.741089,Entire home/apt,189,31,0,,,111,365,0,
1315944417650585305,Practical Private Room #1273 A,533234561,Tina,,78753,30.358483105100795,-97.67818440484447,Private room,33,30,0,,,22,204,0,
1315947939530818783,Cozy 3-bedroom apartment #1273,533234561,Tina,,78753,30.35860970685893,-97.67800337754625,Entire home/apt,87,31,0,,,22,364,0,
1315981776191934842,Unique Apartment Downtown,666907827,Byron,,78701,30.26719,-97.75014,Entire home/apt,689,1,15,2025-03-05,6.62,1,89,15,
1316079068353817253,One Bedroom Apartment in Austin,14855255,Alexandra,,78731,30.31875480416766,-97.75444099111297,Entire home/apt,97,5,0,,,1,99,0,
1316177788643831644,1x1 Apt In S. ATX,114023820,Rover Vacation Rentals- Hunter,,78704,30.230161032197064,-97.77567583401851,Entire home/apt,63,1,2,2025-02-23,1.18,32,48,2,
1316189971386971890,Stylish Family Retreat | Pet-friendly | Sleeps 12,507975399,Ahmed,,78741,30.23578,-97.7152,Entire home/apt,164,1,4,2025-02-23,1.71,13,362,4,
1316391928171682567,Austin Downtown 1 King Room w/ Breakfast,588491599,Guiduan,,78701,30.264034231778083,-97.74313006550074,Private room,,1,1,2025-02-16,1,30,365,1,
1316398777930334222,Austin Downtown 2 Queen Room w/ Breakfast,588491599,Guiduan,,78701,30.264053054609,-97.7406644448638,Private room,604,1,0,,,30,364,0,
1316405167625732275,Austin Downtown 2 Stylish Units w/ Breakfast,588491599,Guiduan,,78701,30.264988979128418,-97.74156432598829,Private room,,1,0,,,30,365,0,
1316414633048045691,Austin Downtown 3 Stylish Units w/ Breakfast,588491599,Guiduan,,78701,30.26289124480651,-97.74197537451982,Private room,1730,1,0,,,30,365,0,
1316459486039564527,Capitol Stylish 1 King Suite Stunning View,588491599,Guiduan,,78701,30.27963480382108,-97.74483192712069,Private room,328,1,0,,,30,360,0,
1316467642117774826,Capitol Stylish 2 Queen Suite Stunning View,588491599,Guiduan,,78701,30.27966433649095,-97.7384351938963,Private room,,1,0,,,30,358,0,
1316472702913585269,Capitol 2 Stylish Units Stunning View,588491599,Guiduan,,78705,30.28224754210494,-97.74161092936993,Private room,717,1,1,2025-02-16,1,30,364,1,
1316475850030597517,Capitol 3 Stylish Units Stunning View,588491599,Guiduan,,78701,30.27663053206486,-97.74146307259798,Private room,,1,0,,,30,364,0,
1316836495570253702,NEW* Hill Country Oasis wt Heated Pool & Firepit,582072733,Dana,,78737,30.2176253858782,-97.96871566696602,Entire home/apt,350,2,2,2025-02-23,1.13,2,168,2,
1316851190775168291,NEW* Hip & Fun Hill Country Retreat wt Heated Pool,582072733,Dana,,78737,30.217537963816916,-97.96701847982332,Entire home/apt,361,1,0,,,2,0,0,
1317032029364054767,La Serena ~ Wilderness Retreat ~ Pool + Hot Tub,67108209,Lucas & Nickol,,78746,30.306912,-97.809607,Entire home/apt,497,1,5,2025-02-21,2.08,11,298,5,
1317325517058890256,Zen Green Garden House | Minutes from the Airport,7040341,Guest Haus,,78741,30.22745,-97.70319,Entire home/apt,267,1,0,,,12,332,0,
1317379075925127823,East Austin; one mile from Dtown,668225945,Matthew,,78721,30.28134,-97.68997,Entire home/apt,196,1,5,2025-02-28,3.13,1,332,5,
1317419401220308282,So. Congress Natural Park View | Free Pkg,513841947,Alex,,78704,30.256728,-97.747824,Entire home/apt,139,1,9,2025-02-22,4.03,23,357,9,
1317496412554786652,SXSW 10 mins to Downtown | Pool | The Big Chill,55828729,Mona,,78723,30.320482897535168,-97.67728019702574,Entire home/apt,333,3,2,2025-03-03,0.85,2,328,2,
1317702309286284741,Private 2 bedroom Loft in a shared home-South ATX,430549278,Taofeek,,78747,30.127385536519526,-97.78976855512619,Private room,62,2,4,2025-02-22,1.64,7,0,4,
1317728384433921994,Luxury SOCO Gallery Compound,3626574,Bill,,78704,30.246230722454232,-97.74729569256803,Entire home/apt,804,2,0,,,6,303,0,
1317744909295957746,The Austin Downtown  Getaway - Zilker Park area,60844237,Silvia Cecilia,,78746,30.261305300382066,-97.79877010533512,Entire home/apt,114,2,2,2025-02-14,1.46,3,86,2,
1317773275684721359,Modern Town House in Austin - 8 people,516377155,Oscar,,78724,30.31569,-97.65553,Entire home/apt,126,1,4,2025-03-07,1.79,2,354,4,
1318017233860088077,"Vinyl Vault: Pool, Pickleball, Playground",22407693,Tony,,78757,30.330078891122692,-97.7267761272638,Entire home/apt,1891,2,15,2025-03-02,6.52,2,248,15,
1318020905531275896,SoCozy (SoCo District) *new*,21922143,Sandy,,78704,30.23728083228347,-97.74851561920465,Entire home/apt,75,2,1,2025-01-12,0.49,1,59,1,
1318046640682241304,SXSW Availability: Condo off Congress & Music Lane,36378221,Amy Lynn,,78704,30.25208,-97.74524,Entire home/apt,283,2,1,2025-01-17,0.54,1,365,1,
1318105018681745208,Wander Austin Oakhaven,455233245,John,,78704,30.2476324,-97.7837751,Entire home/apt,1432,31,0,,,4,44,0,
1318167810553939024,"Pool, Patios, Tesla Charger in Hip East Side",246235981,Ames - Austin Vacay,,78702,30.256140204442126,-97.7142336224264,Entire home/apt,823,1,2,2025-02-02,1.40,22,4,2,
1318278923726152089,1x1 Apt Off Of Guad,276920863,Susana,,78705,30.293063505243865,-97.7394328812927,Entire home/apt,76,1,3,2025-02-21,1.48,47,102,3,
1318293826737820073,1x1 In UT West Campus,276920863,Susana,,78705,30.29043,-97.74829,Entire home/apt,51,1,2,2025-01-05,0.83,47,0,2,
1318296668574145035,Perfect Studio In UT West Campus,276920863,Susana,,78705,30.29033,-97.74935,Entire home/apt,61,1,3,2025-02-16,1.43,47,48,3,
1318300046849663579,Cozy Studio In UT West Campus!,276920863,Susana,,78705,30.29151249218679,-97.7478831922937,Entire home/apt,81,1,1,2025-01-24,0.60,47,55,1,
1318315106783140485,Simplicity in the City near DTA,488043875,Eric,,78723,30.316808114229598,-97.69737853614134,Entire home/apt,172,1,2,2025-02-23,2,5,357,2,
1318868325447797918,Juni House. Groups and Fam,668549385,Meshelle M,,78721,30.259020319223893,-97.6777155555885,Entire home/apt,899,1,1,2025-02-16,1,1,7,1,
1318962977460212631,Private room in Down Town Austin,663332247,Natnael,,78701,30.2750403,-97.7467087,Private room,30,30,0,,,14,308,0,
1319085121589858859,Charming East Austin Bungalow,34878735,Danny,,78722,30.29328,-97.7195,Entire home/apt,357,2,2,2025-02-13,1.09,2,163,2,
1319743684986331093,East Side Sanctuary | Hot Tub + Sauna,519794620,Cribs,,78702,30.2770247,-97.7032825,Entire home/apt,254,3,0,,,18,342,0,
1319750023229502662,Cozy 3B2B SE Austin Duplex|Near SoCo|Pet Friendly,544034598,Rainie,,78744,30.19861257284809,-97.74804307552368,Entire home/apt,142,1,4,2025-03-02,2.45,3,311,4,
1319795021183761295,Cozy & Bright Modern Stay in North Austin,668748382,Goomyoung,,78728,30.44796,-97.67718,Entire home/apt,85,1,3,2025-02-24,3,1,344,3,
1319810526404430074,Private Backyard Studio,31410956,Simon,,78757,30.34673,-97.7174,Entire home/apt,143,1,0,,,2,2,0,
1319986637737214401,Mstr Bdrm w/King & Private Bath,10715826,Dawn,,78746,30.26259,-97.80755,Private room,94,1,0,,,4,186,0,
1320395328835010951,Chic & Central Walk to Everything,563681519,Austin,,78705,30.29279,-97.74456,Entire home/apt,248,1,1,2025-02-21,1,4,331,1,
1320396293417274136,City Retreat & Chill Vibes,563681519,Austin,,78705,30.29279,-97.74456,Entire home/apt,222,1,3,2025-02-01,1.25,4,348,3,
1320403265400371691,"4-BR, 4.5-Baths Home w/ Pool in Prime Austin | TX",402588609,Carter,,78703,30.29549,-97.78199,Entire home/apt,1257,2,0,,,6,338,0,
1320430202619851761,Beautiful 2BR 5 Mins to UT 3311,274552333,Evonify,,78751,30.30034,-97.71877,Entire home/apt,145,1,6,2025-03-06,3.46,80,2,6,
1320470256727716608,Corner Loft Downtown ATX - Queen & Sofa Bed,114422088,Franklin,,78702,30.25388,-97.73151,Entire home/apt,154,2,5,2025-02-23,2.78,47,3,5,
1320495644690360275,Heaven in heart of the city,668362635,Mercy,,78701,30.26996,-97.75025,Entire home/apt,1100,1,9,2025-02-09,3.86,2,0,9,
1320624285115127190,1940s East Side Cottage,55885216,Cannon,,78722,30.28407,-97.70724,Entire home/apt,187,1,13,2025-02-23,5.65,11,91,13,
1320674506400363803,Cozy East Austin Oasis,267240011,Amanda,,78722,30.28228,-97.71026,Entire home/apt,82,6,1,2025-03-04,1,1,151,1,
1320976257790304894,"Blueground | Downtown, pool & AC, nr Capitol",107434423,Blueground,,78701,30.26682,-97.74109,Entire home/apt,185,31,0,,,111,343,0,
1320976800144000324,"Blueground | Downtown, pool & AC, nr Capitol",107434423,Blueground,,78701,30.26682,-97.74109,Entire home/apt,186,31,0,,,111,344,0,
1321057916856880431,Home in Horsnby Bend,12521375,Humberto,,78725,30.23168,-97.58698,Entire home/apt,96,3,1,2025-03-02,1,1,169,1,
1321106292745263949,Austin Casita,27709839,Erick,,78704,30.24656,-97.77627,Entire home/apt,221,2,7,2025-03-09,3.96,1,22,7,
1321125384460822672,Charming Austin Home in Villas | Sleeps 6 Guests,206022082,Anna,,78745,30.22456,-97.77745,Entire home/apt,223,1,0,,,4,308,0,
1326179646686561572,Luxury 4BR Home | Pool | Bar | Mini Putt | Sleeps,402588609,Carter,,78702,30.25914,-97.72856,Entire home/apt,494,2,0,,,6,344,0,
1326301175252452657,"Charming 3BR Gem: 0.4mi to Rainey, 0.6mi to E 6th",582710697,Andrew,,78702,30.25847,-97.73669,Entire home/apt,769,1,4,2025-03-02,4,6,348,4,
1326468339002429158,sunlit sunhillow condo + workstation,19611460,Wesley,,78745,30.21419,-97.79308,Entire home/apt,79,30,0,,,6,315,0,
1327037717894820681,Key to Austin Dreamland Artistry,18153980,Kristine,,78745,30.2311,-97.7951,Entire home/apt,80,1,1,2025-02-07,1,5,358,1,
1327098463212089796,Modern Austin Condo,187562547,Connor,,78759,30.37682,-97.7393,Entire home/apt,97,30,2,2025-01-31,1.22,1,66,2,
1327111973750404010,Spacious Cozy 3 bedroom Home,659070634,Abrham,,78754,30.34649,-97.6161,Entire home/apt,106,28,0,,,1,2,0,
1327443150951790535,South Austin Modern Retreat w/ Pool and Sauna,44761940,David,,78748,30.18504,-97.82666,Entire home/apt,887,3,0,,,1,313,0,
1327631273985206853,Hotel on Research BLVD Austin North,63293947,Maria,,78729,30.44574,-97.78703,Private room,108,1,1,2025-01-26,0.70,2,357,1,
1327665689260336822,Close to Downtown Austin * SXSW * ACL,20086834,Hilda,,78723,30.29082,-97.67436,Entire home/apt,251,1,1,2025-02-23,1,1,162,1,
1327798102200210907,Serene Sanctuary in Austin,169321694,Hoangthuy,,78744,30.18263,-97.76722,Entire home/apt,,30,0,,,1,2,0,
1327812258172373313,Stylish Mid-Century Modern Charm,493474569,Ayan,,78752,30.3373,-97.70485,Entire home/apt,114,1,1,2025-02-16,1,1,161,1,
1327845255653402465,#5TB Room/Rent shared home. Twin Bed. Tent,248675231,Andrea,,78724,30.26358,-97.58871,Private room,22,5,2,2025-03-06,2,5,74,2,
1327885024126500329,Hill Country Fairway Haven,115683639,Dayna,,78738,30.32627,-97.96277,Entire home/apt,120,1,1,2025-02-07,0.81,4,352,1,
1328248506608447488,5 min to DT~self check in~pool,438680036,Mercy,,78741,30.23767,-97.71263,Entire home/apt,123,1,3,2025-02-14,1.80,17,348,3,
1328290091442498861,Irresistible 1BR/1B Near Domain & Q2,671199523,Izmarid,,78758,30.3764,-97.72962,Entire home/apt,129,2,5,2025-02-23,2.78,1,337,5,
1328290122881465478,Downtown Dream One-Bedroom Condo,597905570,Nikki,,78701,30.27074,-97.74219,Entire home/apt,,30,0,,,1,285,0,
1328379261866216282,1x1 Nice apt Near Downtown atx,276920863,Susana,,78705,30.29313,-97.74134,Entire home/apt,63,1,5,2025-02-21,2.94,47,102,5,
1328424271740473497,Stylish 2 Bedroom Apt Near DT!,391277454,Shayan,,78741,30.240807235422963,-97.70939633151481,Entire home/apt,116,1,8,2025-02-23,4.62,3,353,8,
1328507708634649825,earthy emerald condo + workspace,19611460,Wesley,,78745,30.21573285376563,-97.79446699404525,Entire home/apt,97,30,0,,,6,277,0,
1328590329258094095,Corona Violeta House Downstairs Studio,5440877,Bradley,,78704,30.23612,-97.77922,Entire home/apt,76,3,2,2025-02-16,1.22,2,0,2,
1328656195009529999,Spacious 5BR Gem w/ Hot Tub Steps from Downtown,44380797,Lynn,,78702,30.26803,-97.71564,Entire home/apt,665,1,11,2025-02-27,8.05,19,200,11,
1328661654044188977,Zilker House Close to Everything,10418317,Shireen,,78704,30.25107,-97.77281,Private room,135,1,0,,,1,180,0,
1328979920090298135,Quiet Retreat w/Fire Pit-Mueller,587285606,Serita,,78723,30.29109,-97.68359,Entire home/apt,113,1,1,2025-01-19,0.61,34,329,1,
1328991518428687586,1BD in Mueller with Pet-Friendly Amenities & Pool,593745422,Kelly Deanna Copley,,78723,30.31989,-97.70248,Entire home/apt,107,2,0,,,5,364,0,
1328991519935357347,"2BD in Mueller, Walk-in Closets & Outdoor Lounge",593745422,Kelly Deanna Copley,,78723,30.31876,-97.7023,Entire home/apt,128,2,0,,,5,362,0,
1329083165817705763,Black Forest Estate King Room with Bathroom,33848877,Eric,,78723,30.3051304,-97.6724947,Private room,113,3,0,,,2,88,0,
1329091325387172766,Vibrant Eclectic Oasis With Heated Pool,3820555,Justin&Becca,,78721,30.274858974630966,-97.69628558495987,Entire home/apt,255,2,1,2025-03-05,1,3,353,1,
1329116758212941849,Warm and Bright Modern Home with Pool and Hot tub,5839580,Brett,,78723,30.31842,-97.66703,Entire home/apt,99,30,0,,,1,127,0,
1329126038120786726,Black Forest Estate Queen,33848877,Eric,,78723,30.303999494813926,-97.67298809332242,Private room,45,3,0,,,2,82,0,
1329173026931438171,Creekside Retreat-Fire Pit-2 BR,587285606,Serita,,78723,30.29083,-97.68258,Entire home/apt,103,1,0,,,34,231,0,
1329201677429000574,"Best Pool+City Location in Soco, Near Rainey&6thSt",44380797,Lynn,,78704,30.25398,-97.74641,Entire home/apt,370,1,1,2025-02-23,1,19,317,1,
1329232816525633305,The Zen Den: Chill Oasis in South Atx ~ Pool ~ Pkg,106137629,Riccardo,,78704,30.22814,-97.78135,Entire home/apt,72,1,10,2025-02-26,5.66,3,323,10,
1329271931977427767,"Cozy Retreat, Sleeps 8",507975399,Ahmed,,78741,30.23698,-97.71057,Entire home/apt,123,1,10,2025-02-24,4.92,13,342,10,
1329272140721326402,Centrally Located Condo for 4 -Austin City Limits,450557240,Sandra,,78701,30.271060666257554,-97.74793520639163,Entire home/apt,,3,0,,,1,3,0,
1329720017483890348,Modern & Luxury 1BR/1BA DTATX,599108326,Grace,,78701,30.25595,-97.73839,Entire home/apt,229,3,6,2025-02-23,3.53,9,88,6,
1329730817859456806,Easy stay 1BR/1BA Apt DT,599108326,Grace,,78701,30.27057,-97.73548,Entire home/apt,223,3,5,2025-03-02,4.05,9,89,5,
1330023761104403263,Simple Life Near Downtown Austin,488043875,Eric,,78723,30.3171,-97.69766,Entire home/apt,132,1,3,2025-02-16,1.73,5,362,3,
1330028797004602134,8 miles south of downtown Austin,1399732,Eric,,78749,30.19912335052459,-97.85105580458054,Entire home/apt,384,1,0,,,1,364,0,
1330062538936697964,Retreat House - Heated Pool - Pickleball court,2939308,Michael,,78732,30.33085,-97.92251,Entire home/apt,1204,2,0,,,1,276,0,
